,id,station,date,prcp,tobs
1066,13254,USC00519281,2012-12-07,0.0,66.0
1067,13255,USC00519281,2012-12-08,0.0,75.0
1068,13256,USC00519281,2012-12-09,0.0,74.0
1069,13257,USC00519281,2012-12-10,0.08,72.0
1070,13258,USC00519281,2012-12-11,0.0,72.0
1071,13259,USC00519281,2012-12-12,0.02,72.0
1072,13260,USC00519281,2012-12-13,0.13,68.0
1073,13261,USC00519281,2012-12-14,0.25,74.0
1074,13262,USC00519281,2012-12-15,0.21,73.0
1075,13263,USC00519281,2012-12-16,0.08,73.0
1076,13264,USC00519281,2012-12-17,0.14,72.0
1077,13265,USC00519281,2012-12-18,0.46,70.0
1078,13266,USC00519281,2012-12-19,0.25,70.0
1079,13267,USC00519281,2012-12-20,0.34,71.0
1080,13268,USC00519281,2012-12-21,0.05,70.0
1081,13269,USC00519281,2012-12-22,0.01,72.0
1082,13270,USC00519281,2012-12-23,0.1,65.0
1083,13271,USC00519281,2012-12-24,0.0,62.0
1084,13272,USC00519281,2012-12-25,0.04,73.0
1085,13273,USC00519281,2012-12-26,0.0,71.0
1086,13274,USC00519281,2012-12-27,0.0,70.0
1087,13275,USC00519281,2012-12-28,0.0,62.0
1088,13276,USC00519281,2012-12-29,0.01,69.0
1089,13277,USC00519281,2012-12-30,0.35,69.0
1090,13278,USC00519281,2012-12-31,0.42,66.0
1091,13279,USC00519281,2013-01-01,0.36,70.0
1092,13280,USC00519281,2013-01-02,0.19,69.0
1093,13281,USC00519281,2013-01-03,0.71,69.0
1094,13282,USC00519281,2013-01-04,0.26,69.0
1095,13283,USC00519281,2013-01-05,0.19,71.0
1096,13284,USC00519281,2013-01-06,0.25,72.0
1097,13285,USC00519281,2013-01-07,0.11,70.0
1098,13286,USC00519281,2013-01-08,0.16,70.0
1099,13287,USC00519281,2013-01-09,0.58,69.0
1100,13288,USC00519281,2013-01-10,0.14,68.0
1101,13289,USC00519281,2013-01-11,0.01,70.0
1102,13290,USC00519281,2013-01-12,0.13,69.0
1103,13291,USC00519281,2013-01-13,0.03,72.0
1104,13292,USC00519281,2013-01-14,0.02,72.0
1105,13293,USC00519281,2013-01-15,0.88,63.0
1106,13294,USC00519281,2013-01-16,0.02,54.0
1107,13295,USC00519281,2013-01-17,0.04,61.0
1108,13296,USC00519281,2013-01-18,0.0,59.0
1109,13297,USC00519281,2013-01-19,0.01,72.0
1110,13298,USC00519281,2013-01-20,0.0,66.0
1111,13299,USC00519281,2013-01-21,0.0,71.0
1112,13300,USC00519281,2013-01-22,0.0,69.0
1113,13301,USC00519281,2013-01-23,0.99,68.0
1114,13302,USC00519281,2013-01-24,0.97,65.0
1115,13303,USC00519281,2013-01-25,0.02,70.0
1116,13304,USC00519281,2013-01-26,0.06,71.0
1117,13305,USC00519281,2013-01-27,0.06,71.0
1118,13306,USC00519281,2013-01-28,2.84,65.0
1119,13307,USC00519281,2013-01-29,1.16,65.0
1120,13308,USC00519281,2013-01-30,0.13,63.0
1121,13309,USC00519281,2013-01-31,0.02,68.0
1122,13310,USC00519281,2013-02-01,0.02,69.0
1123,13311,USC00519281,2013-02-02,0.0,74.0
1124,13312,USC00519281,2013-02-03,0.0,66.0
1125,13313,USC00519281,2013-02-04,0.0,70.0
1126,13314,USC00519281,2013-02-05,0.02,70.0
1127,13315,USC00519281,2013-02-06,0.0,70.0
1128,13316,USC00519281,2013-02-07,0.26,69.0
1129,13317,USC00519281,2013-02-08,0.07,69.0
1130,13318,USC00519281,2013-02-09,0.0,67.0
1131,13319,USC00519281,2013-02-10,0.0,73.0
1132,13320,USC00519281,2013-02-11,0.14,71.0
1133,13321,USC00519281,2013-02-12,0.06,68.0
1134,13322,USC00519281,2013-02-13,0.05,68.0
1135,13323,USC00519281,2013-02-14,0.0,67.0
1136,13324,USC00519281,2013-02-15,0.01,70.0
1137,13325,USC00519281,2013-02-16,0.06,70.0
1138,13326,USC00519281,2013-02-17,0.0,71.0
1139,13327,USC00519281,2013-02-18,0.0,71.0
1140,13328,USC00519281,2013-02-19,0.06,72.0
1141,13329,USC00519281,2013-02-20,0.29,72.0
1142,13330,USC00519281,2013-02-21,0.14,69.0
1143,13331,USC00519281,2013-02-22,1.02,69.0
1144,13332,USC00519281,2013-02-23,0.43,69.0
1145,13333,USC00519281,2013-02-24,0.24,70.0
1146,13334,USC00519281,2013-02-25,0.01,71.0
1147,13335,USC00519281,2013-02-26,0.24,70.0
1148,13336,USC00519281,2013-02-27,0.01,72.0
1149,13337,USC00519281,2013-02-28,0.0,70.0
1150,13338,USC00519281,2013-03-01,0.03,71.0
1151,13339,USC00519281,2013-03-02,0.0,70.0
1152,13340,USC00519281,2013-03-03,0.0,70.0
1153,13341,USC00519281,2013-03-04,0.0,68.0
1154,13342,USC00519281,2013-03-05,0.0,71.0
1155,13343,USC00519281,2013-03-06,0.0,70.0
1156,13344,USC00519281,2013-03-07,0.08,73.0
1157,13345,USC00519281,2013-03-08,0.01,71.0
1158,13346,USC00519281,2013-03-09,0.01,74.0
1159,13347,USC00519281,2013-03-10,2.25,68.0
1160,13348,USC00519281,2013-03-11,1.48,62.0
1161,13349,USC00519281,2013-03-12,0.01,64.0
1162,13350,USC00519281,2013-03-13,0.04,68.0
1163,13351,USC00519281,2013-03-14,0.0,66.0
1164,13352,USC00519281,2013-03-15,0.0,66.0
1165,13353,USC00519281,2013-03-16,0.0,66.0
1166,13354,USC00519281,2013-03-17,0.0,64.0
1167,13355,USC00519281,2013-03-18,0.0,62.0
1168,13356,USC00519281,2013-03-19,0.0,67.0
1169,13357,USC00519281,2013-03-20,0.0,67.0
1170,13358,USC00519281,2013-03-21,0.0,63.0
1171,13359,USC00519281,2013-03-22,0.09,74.0
1172,13360,USC00519281,2013-03-23,0.16,69.0
1173,13361,USC00519281,2013-03-24,0.86,68.0
1174,13362,USC00519281,2013-03-25,1.03,69.0
1175,13363,USC00519281,2013-03-26,0.02,70.0
1176,13364,USC00519281,2013-03-27,0.04,71.0
1177,13365,USC00519281,2013-03-28,0.52,70.0
1178,13366,USC00519281,2013-03-29,0.28,70.0
1179,13367,USC00519281,2013-03-30,0.18,72.0
1180,13368,USC00519281,2013-03-31,0.04,62.0
1181,13369,USC00519281,2013-04-01,0.0,68.0
1182,13370,USC00519281,2013-04-02,0.02,66.0
1183,13371,USC00519281,2013-04-03,0.0,72.0
1184,13372,USC00519281,2013-04-04,0.11,71.0
1185,13373,USC00519281,2013-04-05,0.0,73.0
1186,13374,USC00519281,2013-04-06,0.17,73.0
1187,13375,USC00519281,2013-04-07,0.03,75.0
1188,13376,USC00519281,2013-04-08,0.0,71.0
1189,13377,USC00519281,2013-04-09,0.0,71.0
1190,13378,USC00519281,2013-04-10,0.04,75.0
1191,13379,USC00519281,2013-04-11,0.02,74.0
1192,13380,USC00519281,2013-04-12,0.2,73.0
1193,13381,USC00519281,2013-04-13,0.09,74.0
1194,13382,USC00519281,2013-04-14,0.01,70.0
1195,13383,USC00519281,2013-04-15,0.79,70.0
1196,13384,USC00519281,2013-04-16,0.12,63.0
1197,13385,USC00519281,2013-04-17,0.0,70.0
1198,13386,USC00519281,2013-04-18,0.02,71.0
1199,13387,USC00519281,2013-04-19,0.13,72.0
1200,13388,USC00519281,2013-04-20,0.59,68.0
1201,13389,USC00519281,2013-04-21,0.01,76.0
1202,13390,USC00519281,2013-04-22,0.41,70.0
1203,13391,USC00519281,2013-04-23,0.08,74.0
1204,13392,USC00519281,2013-04-24,1.39,68.0
1205,13393,USC00519281,2013-04-25,0.98,71.0
1206,13394,USC00519281,2013-04-26,0.01,71.0
1207,13395,USC00519281,2013-04-27,0.0,75.0
1208,13396,USC00519281,2013-04-28,0.0,79.0
1209,13397,USC00519281,2013-04-29,0.0,74.0
1210,13398,USC00519281,2013-04-30,0.0,67.0
1211,13399,USC00519281,2013-05-01,0.0,70.0
1212,13400,USC00519281,2013-05-02,0.0,73.0
1213,13401,USC00519281,2013-05-03,0.02,70.0
1214,13402,USC00519281,2013-05-04,0.0,76.0
1215,13403,USC00519281,2013-05-05,1.95,75.0
1216,13404,USC00519281,2013-05-06,0.36,69.0
1217,13405,USC00519281,2013-05-07,0.02,64.0
1218,13406,USC00519281,2013-05-08,0.0,65.0
1219,13407,USC00519281,2013-05-09,0.0,67.0
1220,13408,USC00519281,2013-05-10,0.0,71.0
1221,13409,USC00519281,2013-05-11,1.57,74.0
1222,13410,USC00519281,2013-05-12,1.33,71.0
1223,13411,USC00519281,2013-05-13,3.88,73.0
1224,13412,USC00519281,2013-05-14,0.08,73.0
1225,13413,USC00519281,2013-05-15,0.01,74.0
1226,13414,USC00519281,2013-05-16,0.18,73.0
1227,13415,USC00519281,2013-05-17,0.01,73.0
1228,13416,USC00519281,2013-05-18,0.05,81.0
1229,13417,USC00519281,2013-05-19,0.11,78.0
1230,13418,USC00519281,2013-05-20,0.14,69.0
1231,13419,USC00519281,2013-05-21,0.0,69.0
1232,13420,USC00519281,2013-05-22,0.0,75.0
1233,13421,USC00519281,2013-05-23,0.0,73.0
1234,13422,USC00519281,2013-05-24,0.0,74.0
1235,13423,USC00519281,2013-05-25,0.13,78.0
1236,13424,USC00519281,2013-05-26,0.03,78.0
1237,13425,USC00519281,2013-05-27,0.05,79.0
1238,13426,USC00519281,2013-05-28,0.04,74.0
1239,13427,USC00519281,2013-05-29,1.87,71.0
1240,13428,USC00519281,2013-05-30,4.07,74.0
1241,13429,USC00519281,2013-05-31,0.01,72.0
1242,13430,USC00519281,2013-06-01,0.06,81.0
1243,13431,USC00519281,2013-06-02,0.17,74.0
1244,13432,USC00519281,2013-06-03,0.08,74.0
1245,13433,USC00519281,2013-06-04,0.0,73.0
1246,13434,USC00519281,2013-06-05,0.0,73.0
1247,13435,USC00519281,2013-06-06,0.0,72.0
1248,13436,USC00519281,2013-06-07,0.0,73.0
1249,13437,USC00519281,2013-06-08,0.0,77.0
1250,13438,USC00519281,2013-06-09,0.0,73.0
1251,13439,USC00519281,2013-06-10,0.01,73.0
1252,13440,USC00519281,2013-06-11,0.02,75.0
1253,13441,USC00519281,2013-06-12,0.0,72.0
1254,13442,USC00519281,2013-06-13,0.1,72.0
1255,13443,USC00519281,2013-06-14,0.16,73.0
1256,13444,USC00519281,2013-06-15,0.1,73.0
1257,13445,USC00519281,2013-06-16,0.03,75.0
1258,13446,USC00519281,2013-06-17,0.05,72.0
1259,13447,USC00519281,2013-06-18,0.04,73.0
1260,13448,USC00519281,2013-06-19,0.01,70.0
1261,13449,USC00519281,2013-06-20,0.02,69.0
1262,13450,USC00519281,2013-06-21,0.53,68.0
1263,13451,USC00519281,2013-06-22,0.88,75.0
1264,13452,USC00519281,2013-06-23,0.03,74.0
1265,13453,USC00519281,2013-06-24,0.22,73.0
1266,13454,USC00519281,2013-06-25,0.36,70.0
1267,13455,USC00519281,2013-06-26,0.82,70.0
1268,13456,USC00519281,2013-06-27,0.07,71.0
1269,13457,USC00519281,2013-06-28,0.04,70.0
1270,13458,USC00519281,2013-06-29,0.43,70.0
1271,13459,USC00519281,2013-06-30,0.71,75.0
1272,13460,USC00519281,2013-07-01,0.0,72.0
1273,13461,USC00519281,2013-07-02,0.09,71.0
1274,13462,USC00519281,2013-07-03,0.38,69.0
1275,13463,USC00519281,2013-07-04,0.12,76.0
1276,13464,USC00519281,2013-07-05,0.0,66.0
1277,13465,USC00519281,2013-07-06,0.01,77.0
1278,13466,USC00519281,2013-07-07,0.0,75.0
1279,13467,USC00519281,2013-07-08,0.01,75.0
1280,13468,USC00519281,2013-07-09,0.0,75.0
1281,13469,USC00519281,2013-07-10,0.12,72.0
1282,13470,USC00519281,2013-07-11,0.04,74.0
1283,13471,USC00519281,2013-07-12,0.09,72.0
1284,13472,USC00519281,2013-07-13,0.07,78.0
1285,13473,USC00519281,2013-07-14,0.0,78.0
1286,13474,USC00519281,2013-07-15,0.0,72.0
1287,13475,USC00519281,2013-07-16,0.02,72.0
1288,13476,USC00519281,2013-07-17,0.0,74.0
1289,13477,USC00519281,2013-07-18,0.0,74.0
1290,13478,USC00519281,2013-07-19,0.1,70.0
1291,13479,USC00519281,2013-07-20,0.31,78.0
1292,13480,USC00519281,2013-07-21,0.24,78.0
1293,13481,USC00519281,2013-07-22,0.0,72.0
1294,13482,USC00519281,2013-07-23,0.58,73.0
1295,13483,USC00519281,2013-07-24,0.0,75.0
1296,13484,USC00519281,2013-07-25,0.0,69.0
1297,13485,USC00519281,2013-07-26,0.01,72.0
1298,13486,USC00519281,2013-07-27,0.0,81.0
1299,13487,USC00519281,2013-07-28,0.02,75.0
1300,13488,USC00519281,2013-07-29,0.23,78.0
1301,13489,USC00519281,2013-07-30,0.12,76.0
1302,13490,USC00519281,2013-07-31,0.4,76.0
1303,13491,USC00519281,2013-08-01,0.1,76.0
1304,13492,USC00519281,2013-08-02,0.13,72.0
1305,13493,USC00519281,2013-08-03,0.11,77.0
1306,13494,USC00519281,2013-08-04,0.02,78.0
1307,13495,USC00519281,2013-08-05,0.12,71.0
1308,13496,USC00519281,2013-08-06,0.09,74.0
1309,13497,USC00519281,2013-08-07,0.0,72.0
1310,13498,USC00519281,2013-08-08,0.0,72.0
1311,13499,USC00519281,2013-08-09,0.2,70.0
1312,13500,USC00519281,2013-08-10,3.79,71.0
1313,13501,USC00519281,2013-08-11,1.26,74.0
1314,13502,USC00519281,2013-08-12,0.09,74.0
1315,13503,USC00519281,2013-08-13,0.03,75.0
1316,13504,USC00519281,2013-08-14,0.18,75.0
1317,13505,USC00519281,2013-08-15,0.0,74.0
1318,13506,USC00519281,2013-08-16,0.04,71.0
1319,13507,USC00519281,2013-08-17,0.0,75.0
1320,13508,USC00519281,2013-08-18,0.0,76.0
1321,13509,USC00519281,2013-08-19,0.0,70.0
1322,13510,USC00519281,2013-08-20,0.0,71.0
1323,13511,USC00519281,2013-08-21,0.67,71.0
1324,13512,USC00519281,2013-08-22,0.0,72.0
1325,13513,USC00519281,2013-08-23,0.0,74.0
1326,13514,USC00519281,2013-08-24,0.02,77.0
1327,13515,USC00519281,2013-08-25,0.0,77.0
1328,13516,USC00519281,2013-08-26,0.0,75.0
1329,13517,USC00519281,2013-08-27,0.0,75.0
1330,13518,USC00519281,2013-08-28,0.0,70.0
1331,13519,USC00519281,2013-08-29,0.02,70.0
1332,13520,USC00519281,2013-08-30,0.04,71.0
1333,13521,USC00519281,2013-08-31,0.19,78.0
1334,13522,USC00519281,2013-09-01,0.06,75.0
1335,13523,USC00519281,2013-09-02,0.0,78.0
1336,13524,USC00519281,2013-09-03,0.0,72.0
1337,13525,USC00519281,2013-09-04,0.0,69.0
1338,13526,USC00519281,2013-09-05,0.0,67.0
1339,13527,USC00519281,2013-09-06,0.01,68.0
1340,13528,USC00519281,2013-09-07,0.49,74.0
1341,13529,USC00519281,2013-09-08,0.18,74.0
1342,13530,USC00519281,2013-09-09,0.0,81.0
1343,13531,USC00519281,2013-09-10,0.0,73.0
1344,13532,USC00519281,2013-09-11,0.02,73.0
1345,13533,USC00519281,2013-09-12,0.02,70.0
1346,13534,USC00519281,2013-09-13,1.88,73.0
1347,13535,USC00519281,2013-09-14,0.5,72.0
1348,13536,USC00519281,2013-09-15,0.25,75.0
1349,13537,USC00519281,2013-09-16,0.01,77.0
1350,13538,USC00519281,2013-09-17,0.23,75.0
1351,13539,USC00519281,2013-09-18,0.37,71.0
1352,13540,USC00519281,2013-09-19,0.04,74.0
1353,13541,USC00519281,2013-09-20,0.0,74.0
1354,13542,USC00519281,2013-09-21,0.01,77.0
1355,13543,USC00519281,2013-09-22,0.22,76.0
1356,13544,USC00519281,2013-09-23,0.02,72.0
1357,13545,USC00519281,2013-09-24,0.08,74.0
1358,13546,USC00519281,2013-09-25,0.09,71.0
1359,13547,USC00519281,2013-09-26,0.42,72.0
1360,13548,USC00519281,2013-09-27,0.01,72.0
1361,13549,USC00519281,2013-09-28,0.0,79.0
1362,13550,USC00519281,2013-09-29,0.0,75.0
1363,13551,USC00519281,2013-09-30,0.04,67.0
1364,13552,USC00519281,2013-10-01,0.67,74.0
1365,13553,USC00519281,2013-10-02,0.01,73.0
1366,13554,USC00519281,2013-10-03,0.01,78.0
1367,13555,USC00519281,2013-10-04,0.03,76.0
1368,13556,USC00519281,2013-10-05,0.03,74.0
1369,13557,USC00519281,2013-10-06,0.18,71.0
1370,13558,USC00519281,2013-10-07,0.04,73.0
1371,13559,USC00519281,2013-10-08,0.09,71.0
1372,13560,USC00519281,2013-10-09,0.17,75.0
1373,13561,USC00519281,2013-10-10,0.1,72.0
1374,13562,USC00519281,2013-10-11,0.18,71.0
1375,13563,USC00519281,2013-10-12,1.77,70.0
1376,13564,USC00519281,2013-10-13,0.02,70.0
1377,13565,USC00519281,2013-10-14,0.44,70.0
1378,13566,USC00519281,2013-10-15,0.62,70.0
1379,13567,USC00519281,2013-10-16,0.7,71.0
1380,13568,USC00519281,2013-10-17,0.17,71.0
1381,13569,USC00519281,2013-10-18,0.01,67.0
1382,13570,USC00519281,2013-10-19,0.01,65.0
1383,13571,USC00519281,2013-10-20,0.04,68.0
1384,13572,USC00519281,2013-10-21,0.01,66.0
1385,13573,USC00519281,2013-10-22,0.01,66.0
1386,13574,USC00519281,2013-10-23,0.05,69.0
1387,13575,USC00519281,2013-10-24,0.12,71.0
1388,13576,USC00519281,2013-10-25,0.16,69.0
1389,13577,USC00519281,2013-10-26,0.32,70.0
1390,13578,USC00519281,2013-10-27,0.01,81.0
1391,13579,USC00519281,2013-10-28,0.18,70.0
1392,13580,USC00519281,2013-10-29,0.04,75.0
1393,13581,USC00519281,2013-10-30,0.0,68.0
1394,13582,USC00519281,2013-10-31,0.23,76.0
1395,13583,USC00519281,2013-11-01,0.02,76.0
1396,13584,USC00519281,2013-11-02,0.27,76.0
1397,13585,USC00519281,2013-11-03,0.0,78.0
1398,13586,USC00519281,2013-11-04,0.12,69.0
1399,13587,USC00519281,2013-11-05,0.24,70.0
1400,13588,USC00519281,2013-11-06,0.8,70.0
1401,13589,USC00519281,2013-11-07,0.12,67.0
1402,13590,USC00519281,2013-11-08,1.42,70.0
1403,13591,USC00519281,2013-11-09,2.21,74.0
1404,13592,USC00519281,2013-11-10,5.54,71.0
1405,13593,USC00519281,2013-11-11,0.3,72.0
1406,13594,USC00519281,2013-11-12,0.23,67.0
1407,13595,USC00519281,2013-11-13,0.02,61.0
1408,13596,USC00519281,2013-11-14,0.02,68.0
1409,13597,USC00519281,2013-11-15,0.47,70.0
1410,13598,USC00519281,2013-11-16,0.03,71.0
1411,13599,USC00519281,2013-11-17,0.01,76.0
1412,13600,USC00519281,2013-11-18,0.04,68.0
1413,13601,USC00519281,2013-11-19,0.01,64.0
1414,13602,USC00519281,2013-11-20,0.0,67.0
1415,13603,USC00519281,2013-11-21,0.0,68.0
1416,13604,USC00519281,2013-11-22,0.01,65.0
1417,13605,USC00519281,2013-11-23,0.11,70.0
1418,13606,USC00519281,2013-11-24,0.0,66.0
1419,13607,USC00519281,2013-11-25,0.0,71.0
1420,13608,USC00519281,2013-11-26,0.0,72.0
1421,13609,USC00519281,2013-11-27,0.0,67.0
1422,13610,USC00519281,2013-11-28,0.03,74.0
1423,13611,USC00519281,2013-11-29,0.84,69.0
1424,13612,USC00519281,2013-11-30,0.88,76.0
1425,13613,USC00519281,2013-12-01,0.12,72.0
1426,13614,USC00519281,2013-12-02,1.71,73.0
1427,13615,USC00519281,2013-12-03,0.57,70.0
1428,13616,USC00519281,2013-12-04,0.01,66.0
1429,13617,USC00519281,2013-12-05,0.0,64.0
1430,13618,USC00519281,2013-12-06,0.0,65.0
1431,13619,USC00519281,2013-12-07,0.01,73.0
1432,13620,USC00519281,2013-12-08,0.0,74.0
1433,13621,USC00519281,2013-12-09,0.0,67.0
1434,13622,USC00519281,2013-12-10,0.04,73.0
1435,13623,USC00519281,2013-12-11,0.17,70.0
1436,13624,USC00519281,2013-12-12,0.03,67.0
1437,13625,USC00519281,2013-12-13,0.04,71.0
1438,13626,USC00519281,2013-12-14,0.08,78.0
1439,13627,USC00519281,2013-12-15,0.06,69.0
1440,13628,USC00519281,2013-12-16,1.97,63.0
1441,13629,USC00519281,2013-12-17,0.02,64.0
1442,13630,USC00519281,2013-12-18,0.02,66.0
1443,13631,USC00519281,2013-12-19,0.77,69.0
1444,13632,USC00519281,2013-12-20,1.14,69.0
1445,13633,USC00519281,2013-12-21,0.07,71.0
1446,13634,USC00519281,2013-12-22,0.03,72.0
1447,13635,USC00519281,2013-12-23,0.06,69.0
1448,13636,USC00519281,2013-12-24,0.09,70.0
1449,13637,USC00519281,2013-12-25,0.03,73.0
1450,13638,USC00519281,2013-12-26,0.05,68.0
1451,13639,USC00519281,2013-12-27,0.01,69.0
1452,13640,USC00519281,2013-12-28,0.01,73.0
1453,13641,USC00519281,2013-12-29,0.0,73.0
1454,13642,USC00519281,2013-12-30,0.0,70.0
1455,13643,USC00519281,2013-12-31,0.08,65.0
1456,13644,USC00519281,2014-01-01,0.0,72.0
1457,13645,USC00519281,2014-01-02,0.01,74.0
1458,13646,USC00519281,2014-01-03,1.62,66.0
1459,13647,USC00519281,2014-01-04,0.0,68.0
1460,13648,USC00519281,2014-01-05,0.0,62.0
1461,13649,USC00519281,2014-01-06,0.12,64.0
1462,13650,USC00519281,2014-01-07,0.0,68.0
1463,13651,USC00519281,2014-01-08,0.0,69.0
1464,13652,USC00519281,2014-01-09,0.09,61.0
1465,13653,USC00519281,2014-01-10,0.04,66.0
1466,13654,USC00519281,2014-01-11,0.71,66.0
1467,13655,USC00519281,2014-01-12,0.02,71.0
1468,13656,USC00519281,2014-01-13,0.0,65.0
1469,13657,USC00519281,2014-01-14,1.76,73.0
1470,13658,USC00519281,2014-01-15,0.01,62.0
1471,13659,USC00519281,2014-01-16,0.03,68.0
1472,13660,USC00519281,2014-01-17,0.06,66.0
1473,13661,USC00519281,2014-01-18,0.03,66.0
1474,13662,USC00519281,2014-01-19,0.01,67.0
1475,13663,USC00519281,2014-01-20,0.19,65.0
1476,13664,USC00519281,2014-01-21,0.0,71.0
1477,13665,USC00519281,2014-01-22,0.47,68.0
1478,13666,USC00519281,2014-01-23,0.0,58.0
1479,13667,USC00519281,2014-01-24,0.0,58.0
1480,13668,USC00519281,2014-01-25,0.0,73.0
1481,13669,USC00519281,2014-01-26,0.0,75.0
1482,13670,USC00519281,2014-01-27,0.48,66.0
1483,13671,USC00519281,2014-01-28,0.69,66.0
1484,13672,USC00519281,2014-01-29,0.77,67.0
1485,13673,USC00519281,2014-01-30,0.49,64.0
1486,13674,USC00519281,2014-01-31,0.0,65.0
1487,13675,USC00519281,2014-02-01,0.87,70.0
1488,13676,USC00519281,2014-02-02,0.26,66.0
1489,13677,USC00519281,2014-02-03,0.01,66.0
1490,13678,USC00519281,2014-02-04,0.67,66.0
1491,13679,USC00519281,2014-02-05,0.41,67.0
1492,13680,USC00519281,2014-02-06,0.15,70.0
1493,13681,USC00519281,2014-02-07,0.03,68.0
1494,13682,USC00519281,2014-02-08,0.64,67.0
1495,13683,USC00519281,2014-02-09,1.14,72.0
1496,13684,USC00519281,2014-02-10,0.05,69.0
1497,13685,USC00519281,2014-02-11,0.0,62.0
1498,13686,USC00519281,2014-02-12,0.01,66.0
1499,13687,USC00519281,2014-02-13,0.0,66.0
1500,13688,USC00519281,2014-02-14,0.1,71.0
1501,13689,USC00519281,2014-02-15,0.43,71.0
1502,13690,USC00519281,2014-02-16,0.63,71.0
1503,13691,USC00519281,2014-02-17,0.31,73.0
1504,13692,USC00519281,2014-02-18,0.11,74.0
1505,13693,USC00519281,2014-02-19,0.0,72.0
1506,13694,USC00519281,2014-02-20,0.01,68.0
1507,13695,USC00519281,2014-02-21,0.0,68.0
1508,13696,USC00519281,2014-02-22,0.53,67.0
1509,13697,USC00519281,2014-02-23,0.06,71.0
1510,13698,USC00519281,2014-02-24,0.01,64.0
1511,13699,USC00519281,2014-02-25,0.01,64.0
1512,13700,USC00519281,2014-02-26,0.01,62.0
1513,13701,USC00519281,2014-02-27,0.03,63.0
1514,13702,USC00519281,2014-02-28,0.02,67.0
1515,13703,USC00519281,2014-03-01,0.35,70.0
1516,13704,USC00519281,2014-03-02,0.28,68.0
1517,13705,USC00519281,2014-03-03,0.28,62.0
1518,13706,USC00519281,2014-03-04,0.0,57.0
1519,13707,USC00519281,2014-03-05,0.0,61.0
1520,13708,USC00519281,2014-03-06,0.0,60.0
1521,13709,USC00519281,2014-03-07,0.19,71.0
1522,13710,USC00519281,2014-03-08,0.54,65.0
1523,13711,USC00519281,2014-03-09,1.72,69.0
1524,13712,USC00519281,2014-03-10,0.32,69.0
1525,13713,USC00519281,2014-03-11,0.28,66.0
1526,13714,USC00519281,2014-03-12,0.0,68.0
1527,13715,USC00519281,2014-03-13,0.0,71.0
1528,13716,USC00519281,2014-03-14,0.07,69.0
1529,13717,USC00519281,2014-03-15,0.62,67.0
1530,13718,USC00519281,2014-03-16,0.14,68.0
1531,13719,USC00519281,2014-03-17,0.06,65.0
1532,13720,USC00519281,2014-03-18,0.03,64.0
1533,13721,USC00519281,2014-03-19,0.0,69.0
1534,13722,USC00519281,2014-03-20,0.0,66.0
1535,13723,USC00519281,2014-03-21,0.0,71.0
1536,13724,USC00519281,2014-03-22,0.03,68.0
1537,13725,USC00519281,2014-03-23,0.0,72.0
1538,13726,USC00519281,2014-03-24,0.0,70.0
1539,13727,USC00519281,2014-03-25,0.0,70.0
1540,13728,USC00519281,2014-03-26,0.75,73.0
1541,13729,USC00519281,2014-03-27,0.27,70.0
1542,13730,USC00519281,2014-03-28,3.86,67.0
1543,13731,USC00519281,2014-03-29,0.26,73.0
1544,13732,USC00519281,2014-03-30,1.23,72.0
1545,13733,USC00519281,2014-03-31,0.03,71.0
1546,13734,USC00519281,2014-04-01,0.03,72.0
1547,13735,USC00519281,2014-04-02,0.66,71.0
1548,13736,USC00519281,2014-04-03,0.1,72.0
1549,13737,USC00519281,2014-04-04,0.0,71.0
1550,13738,USC00519281,2014-04-05,0.0,76.0
1551,13739,USC00519281,2014-04-06,0.03,76.0
1552,13740,USC00519281,2014-04-07,0.3,66.0
1553,13741,USC00519281,2014-04-08,0.32,73.0
1554,13742,USC00519281,2014-04-09,0.0,69.0
1555,13743,USC00519281,2014-04-10,0.02,66.0
1556,13744,USC00519281,2014-04-11,0.0,69.0
1557,13745,USC00519281,2014-04-12,0.37,71.0
1558,13746,USC00519281,2014-04-13,0.11,72.0
1559,13747,USC00519281,2014-04-14,0.0,70.0
1560,13748,USC00519281,2014-04-15,0.1,68.0
1561,13749,USC00519281,2014-04-16,0.02,71.0
1562,13750,USC00519281,2014-04-17,0.12,69.0
1563,13751,USC00519281,2014-04-18,0.14,74.0
1564,13752,USC00519281,2014-04-19,0.01,73.0
1565,13753,USC00519281,2014-04-20,0.12,73.0
1566,13754,USC00519281,2014-04-21,0.22,72.0
1567,13755,USC00519281,2014-04-22,0.24,71.0
1568,13756,USC00519281,2014-04-23,0.0,71.0
1569,13757,USC00519281,2014-04-24,0.22,69.0
1570,13758,USC00519281,2014-04-25,0.2,71.0
1571,13759,USC00519281,2014-04-26,0.03,69.0
1572,13760,USC00519281,2014-04-27,0.68,70.0
1573,13761,USC00519281,2014-04-28,0.42,66.0
1574,13762,USC00519281,2014-04-29,0.01,67.0
1575,13763,USC00519281,2014-04-30,0.22,68.0
1576,13764,USC00519281,2014-05-01,0.06,68.0
1577,13765,USC00519281,2014-05-02,0.36,69.0
1578,13766,USC00519281,2014-05-03,0.57,76.0
1579,13767,USC00519281,2014-05-04,0.03,71.0
1580,13768,USC00519281,2014-05-05,0.11,70.0
1581,13769,USC00519281,2014-05-06,0.08,70.0
1582,13770,USC00519281,2014-05-07,0.0,72.0
